549@s.s@Esports@s.s@703956@s.s@Dragon Markets - Map 4 - Both Teams to Slay a Dragon@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@703955@s.s@Baron Markets - Map 5 - Total Barons Slain@s.s@0@s.s@["0","1","2","3","4+"]
549@s.s@Esports@s.s@1000524@s.s@More Markets - Game 2 Handicap +1.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703954@s.s@Baron Markets - Map 1 - Total Barons Slain@s.s@0@s.s@["0","1","2","3","4+"]
549@s.s@Esports@s.s@703953@s.s@Baron Markets - Map 4 - Total Barons Slain@s.s@0@s.s@["0","1","2","3","4+"]
549@s.s@Esports@s.s@704402@s.s@Round Markets - Map 1 - Team to Win Next Round: 10@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000526@s.s@More Markets - Game 2 Handicap +2.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704870@s.s@Dragon Markets - Map 2 - Team to Slay Next Dragon: 3@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000501@s.s@More Markets - Game 2 Handicap +4.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000502@s.s@More Markets - Game 2 Handicap +5.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1025086@s.s@Team to score - Game 2 Team To Score Goal 5@s.s@0@s.s@["1","2","Neither"]
549@s.s@Esports@s.s@1011639@s.s@More Markets - Game 2 Handicap -18.5@s.s@0@s.s@["1","2"]
